"chr","start","end","length","nCG","meanMethy1","meanMethy2","diff.Methy","areaStat","feature_class","nearest_gene","distance_to_TSS","in_CpG_island","gene_symbol"
"chr16",94245688,94248791,3104,14,0.903313046900186,0.872374510937627,0.0309385359625589,79.3605076241635,"intron","XR_004939411.1",15758,TRUE,"Gm23692"
"chr12",99645640,99645858,219,10,0.896886987399302,0.863417678693702,0.0334693087055998,79.3363503859115,NA,"XR_004937774.1",-33435,FALSE,"Gm53756"
"chr14",65974905,65975641,737,10,0.926208816087112,0.882622795852176,0.0435860202349366,79.3255911032296,"intron","NM_023209.3",-67696,TRUE,"Pbk"
"chr7",143052534,143052605,72,7,0.0605719033744809,0.106634288654109,-0.0460623852796279,-79.2716142760467,"intron","NM_009434.2",3657,TRUE,"Phlda2"
"chr5",115341243,115341364,122,18,0.0581340351685248,0.0806171835973641,-0.0224831484288393,-79.2482751773218,"intron","NM_001310712.1",-8804,TRUE,"Cabp1"
"chr5",92809038,92809136,99,14,0.100698395956711,0.145735046833491,-0.0450366508767793,-79.2172654857745,NA,"XM_006534997.1",-1413,TRUE,"Ccdc158"
"chr8",48416996,48417133,138,16,0.901771774335054,0.832796634381244,0.0689751399538098,79.1941776176523,"intron","XR_870421.4",-10237,TRUE,"Gm39173"
"chr15",98953485,98953568,84,15,0.0613057940157804,0.0908755893897716,-0.0295697953739912,-79.1737893312398,"exon","NM_013639.3",433,TRUE,"Prph"
"chr10",90970023,90970093,71,16,0.0592191252382791,0.0774072712259128,-0.0181881459876337,-79.1729457142223,NA,"XM_006513371.5",-10122,FALSE,"Slc25a3"
"chrX",74353466,74353605,140,14,0.0422759891283792,0.0697377668069041,-0.0274617776785249,-79.1649897828666,"intron","Gm8522",-36882,TRUE,NA
"chr6",88229263,88229400,138,11,0.098671970515469,0.16529658415101,-0.0666246136355408,-79.1624612233955,NA,"XM_036152435.1",-1725,TRUE,"LOC118567399"
"chr1",141797858,141797963,106,11,0.896525569715752,0.834951625633362,0.06157394408239,79.1511667958829,NA,"XR_004936895.1",572022,FALSE,"Gm25457"
"chr7",30444311,30444401,91,17,0.118864525888973,0.162180152102085,-0.0433156262131115,-79.147261572562,NA,"NM_001290631.1",-1206,TRUE,"Gapdhs"
"chr17",32492495,32492660,166,12,0.237275217449697,0.363663339435417,-0.12638812198572,-79.1047976457806,NA,"XM_030249924.2",-7002,TRUE,"Brd4"
"chr5",114124396,114127471,3076,17,0.289452336817862,0.334876209149441,-0.0454238723315789,-79.1002186792914,"intron","NM_198109.5",4381,TRUE,"Ssh1"
"chrX",12127661,12127785,125,17,0.0618822918697541,0.0985136595302946,-0.0366313676605405,-79.0805927929382,NA,"Gm14521",-80695,FALSE,NA
"chr11",119054332,119054432,101,11,0.0909980375114294,0.13274318434907,-0.0417451468376409,-79.0703074237605,"intron","NR_105899.1",-9370,TRUE,"Mir6934"
"chr4",137548116,137548288,173,15,0.945101066357551,0.863980526780709,0.081120539576842,79.0327669896507,NA,"XR_004942214.1",-8996,FALSE,"Gm32079"
"chr9",112187945,112188051,107,10,0.829894583832069,0.719286131747999,0.11060845208407,79.0125649041111,NA,"NR_033433.1",102305,FALSE,"2900079G21Rik"
"chr10",56651859,56651939,81,10,0.943990863552224,0.904686822117742,0.0393040414344819,78.9938615991706,NA,"Gm31931",55138,FALSE,NA
"chr3",98071136,98071240,105,11,0.93611665306371,0.895615568611438,0.0405010844522727,78.9686722007694,"exon","NM_027665.2",3188,TRUE,"Adam30"
"chr6",70845044,70845121,78,11,0.0480505483703738,0.0764981905148967,-0.0284476421445229,-78.9580846344244,"intron","XR_004933888.1",12618,TRUE,"Gm23346"
"chr1",72825551,72825653,103,16,0.0834667795110894,0.118555398964937,-0.0350886194538477,-78.9558260146066,"intron","XR_001778979.3",-16411,TRUE,"Gm30788"
"chr10",60303271,60303430,160,16,0.928581870838691,0.894181899878029,0.0343999709606626,78.9423528056983,"intron","XM_006512964.5",64873,TRUE,"Gm17455"
"chr16",11203496,11203599,104,16,0.062574824500772,0.0955724556199867,-0.0329976311192148,-78.9303705597035,"intron","Gm18868",-7312,TRUE,NA
"chr4",134966824,134968906,2083,15,0.926140331759977,0.885663835453016,0.0404764963069612,78.8891487016239,"intron","NM_013885.2",31166,TRUE,"Clic4"
"chr10",94035510,94035608,99,13,0.0696184525770346,0.0994883323287448,-0.0298698797517102,-78.8759391939603,"intron","NM_001364691.1",615,TRUE,"Ndufa12"
"chr4",6990723,6990793,71,18,0.0898854005920386,0.131271949143773,-0.0413865485517345,-78.870785675661,NA,"XM_017320230.2",22,TRUE,"Tox"
"chr2",57102563,57102623,61,23,0.0998357282622516,0.18579295331637,-0.0859572250541179,-78.8701565159243,NA,"Atp5k-ps4",1637,FALSE,NA
"chr6",39296911,39297026,116,11,0.965215746912418,0.913543572625462,0.0516721742869559,78.8643369534773,NA,"NR_171165.1",-22173,FALSE,"Gm53067"
"chr5",120302554,120302702,149,21,0.0787663824461193,0.0969766178818574,-0.018210235435738,-78.8479647330489,"intron","NR_045793.1",-25227,TRUE,"Gm10390"
"chr12",8771393,8771462,70,14,0.0482017039829682,0.0700052774128005,-0.0218035734298323,-78.8357166176131,"intron","XM_036157680.1",28887,TRUE,"Pum2"
"chr8",124305451,124305504,54,10,0.944115312128431,0.909573598787777,0.0345417133406537,78.8199808426398,"prom","NR_046133.1",804,FALSE,"n-R5s124"
"chr17",26438977,26439054,78,14,0.847800656323358,0.870758195833926,-0.0229575395105682,-78.8191487348695,"intron","XR_004939762.1",-3422,TRUE,"Gm23123"
"chr9",65398451,65398535,85,17,0.0944278641222786,0.1302497446574,-0.0358218805351217,-78.7850700441548,"intron","NM_001357813.2",28336,TRUE,"Spg21"
"chr4",151485835,151485917,83,16,0.907640572313153,0.871673098621203,0.0359674736919503,78.7609855930505,"intron","XR_003955321.2",-54685,TRUE,"Gm30344"
"chr13",74009863,74009933,71,14,0.0659750802397646,0.0986411877148131,-0.0326661074750485,-78.751543037063,NA,"XR_382655.2",3291,FALSE,"Gm30432"
"chr5",144546677,144546729,53,14,0.153955175406645,0.178997947636656,-0.0250427722300111,-78.7281450674471,"intron","XR_004942679.1",2705,TRUE,"Gm54313"
"chr5",19226893,19226978,86,17,0.054763499593255,0.0735177344337876,-0.0187542348405326,-78.7086945284948,NA,"XR_004942848.1",157320,FALSE,"Gm23822"
"chr1",156558453,156558553,101,12,0.0374728776273868,0.0635611739098377,-0.026088296282451,-78.6521337739365,NA,"NM_001418035.1",-11250,FALSE,NA
"chr4",155861345,155862450,1106,11,0.920554914518034,0.886874643175136,0.033680271342898,78.6477785393283,NA,"XR_003954953.2",-2304,FALSE,"Vwa1"
"chr9",56553675,56553734,60,11,0.936623532099776,0.889281238730074,0.0473422933697021,78.6375324531559,"intron","XR_004935791.1",-4479,TRUE,"Gm31642"
"chr18",63692349,63692424,76,19,0.0558701206115483,0.0779714129505784,-0.0221012923390301,-78.6079995574817,NA,"Gm6789",-14075,FALSE,NA
"chr5",139551610,139551797,188,14,0.12927457008752,0.161784556189045,-0.0325099861015255,-78.6058021832661,NA,"XM_030254366.1",21959,FALSE,"Uncx"
"chr8",78235620,78235701,82,7,0.262253416976012,0.404264328529554,-0.142010911553543,-78.5710937409228,"intron","XM_011248553.4",-5447,TRUE,"Arhgap10"
"chr4",59805883,59805953,71,14,0.044780125288333,0.0646470310794367,-0.0198669057911037,-78.5609439209905,NA,"NM_172468.2",235,TRUE,"Snx30"
"chr4",5644254,5644330,77,17,0.0603876125957378,0.0800877852304605,-0.0197001726347227,-78.5233962372986,"exon","XM_030253522.2",77,TRUE,"Fam110b"
"chr1",93825519,93825587,69,13,0.0984369162083485,0.175712271740416,-0.0772753555320674,-78.4893152496286,NA,"Gm18666",-8944,FALSE,NA
"chr2",25318894,25318948,55,17,0.122336963038335,0.279997323467452,-0.157660360429116,-78.4183389447023,NA,"XM_006497609.2",41,TRUE,"Abca2"
"chr10",93244582,93247700,3119,16,0.930041406042887,0.879989287040984,0.0500521190019033,78.3597313725005,NA,"XR_871955.3",19465,FALSE,"Gm40742"
"chr12",108006039,108006177,139,20,0.068048767663532,0.0889728958833668,-0.0209241282198347,-78.2785249182872,NA,"XM_006516111.4",-35636,FALSE,"Bcl11b"
"chr9",114583849,114583942,94,16,0.0522673460030595,0.0727157650426805,-0.0204484190396209,-78.2669626726103,NA,"NM_026036.4",23580,FALSE,"Cmtm6"
"chr2",76756680,76756770,91,8,0.921367729732369,0.85981879871908,0.0615489310132897,78.2440086400541,"intron","NM_001385708.1",56121,TRUE,"Ttn"
"chr2",172346235,172351303,5069,13,0.379685543208255,0.422673216789823,-0.0429876735815672,-78.2399435726921,"intron","Gm14303",355,TRUE,NA
"chr2",70643228,70643340,113,17,0.910311443244839,0.872778578598449,0.0375328646463905,78.2347746264511,"intron","NM_001362963.1",11809,TRUE,"Tlk1"
"chr6",131669835,131669994,160,13,0.909399562113176,0.867946432968246,0.0414531291449303,78.2338181414554,NA,"NM_207019.1",-2810,FALSE,"Tas2r114"
"chr9",42456808,42456871,64,12,0.936813110969737,0.895265092479244,0.0415480184904933,78.2208573613849,"intron","NM_001378604.1",-73275,TRUE,"Tbcel"
"chr8",122284354,122284443,90,11,0.0840782467923922,0.159720377087157,-0.0756421302947649,-78.2200374300374,"intron","NR_045903.1",13229,TRUE,"1700030M09Rik"
"chr10",59879661,59879762,102,16,0.0624730653037463,0.0950295198357773,-0.032556454532031,-78.2047823463159,"intron","XM_036155979.1",40381,TRUE,"Ascc1"
"chr11",33202922,33202999,78,16,0.121451495660662,0.149313843141416,-0.0278623474807532,-78.1656827168788,"intron","Gm12117",23756,TRUE,NA
"chr2",161648235,161648361,127,12,0.720249506180332,0.853270318008584,-0.133020811828252,-78.1430153610787,"intron","Gm11449",-323206,TRUE,NA
"chr10",80807059,80807156,98,13,0.068922516742674,0.096318376449911,-0.0273958597072371,-78.0884761605085,"intron","LOC118567793",-10817,TRUE,NA
"chr10",79917117,79917184,68,18,0.0536834558106217,0.0776616400774283,-0.0239781842668066,-78.0868053506999,NA,"XM_017313890.3",-5591,TRUE,"Sbno2"
"chr8",14911353,14911485,133,13,0.0539798319843023,0.103055060850919,-0.0490752288666163,-78.0737778127269,NA,"XM_006508807.2",-19850,FALSE,"Cln8"
"chr9",69769167,69769254,88,14,0.176139043815695,0.221828839784366,-0.045689795968671,-78.0618981168966,NA,"XR_870886.1",-25682,FALSE,"Gm39368"
"chr15",98881217,98881304,88,18,0.0749382332694786,0.113202568624678,-0.0382643353551992,-78.0590979908597,NA,"NR_045991.1",-2542,FALSE,"4930578M01Rik"
"chr11",50359774,50359930,157,12,0.0411018047976206,0.0719477174176491,-0.0308459126200285,-78.0587882121741,NA,"XR_004937252.1",-8591,FALSE,"Gm53702"
"chr17",35979178,35979233,56,10,0.0488548954315439,0.0770125725434551,-0.0281576771119113,-78.022142605493,NA,"XR_003952175.1",-648,TRUE,"Vars2"
"chr2",20184857,20184977,121,15,0.898665334033874,0.833442951402036,0.0652223826318384,77.998635300273,"intron","Gm13328",55898,TRUE,NA
"chr18",39490145,39490215,71,17,0.0303518610815543,0.047890726911955,-0.0175388658304007,-77.9914849337018,NA,"XR_004939914.1",14263,TRUE,"Gm15337"
"chr6",52313660,52313722,63,17,0.120296244131839,0.154967932947856,-0.0346716888160168,-77.9766065525078,NA,"Gm8129",10267,FALSE,NA
"chr14",84236296,84236456,161,12,0.919219397232588,0.871486481950592,0.0477329152819955,77.972571342796,NA,"NR_153783.1",76275,FALSE,"Gm32455"
"chr7",3303621,3303714,94,10,0.0794363847613291,0.162719809804809,-0.0832834250434797,-77.9709515328422,NA,"XM_006540131.5",-5222,FALSE,"Nlrp12"
"chr2",32395564,32395684,121,14,0.0881864619012866,0.145477057835929,-0.0572905959346426,-77.9565799560558,NA,"NM_153560.5",-29660,FALSE,"Fam102a"
"chr3",31150044,31150129,86,11,0.054667417436202,0.0818360649610923,-0.0271686475248902,-77.9506128398767,"intron","NM_001398560.1",787,TRUE,"Skil"
"chr6",146795264,146795421,158,10,0.528393621430909,0.369700821837118,0.158692799593791,77.9451531889806,"intron","XM_030255565.1",5213,TRUE,"Ppfibp1"
"chr18",63657312,63658140,829,6,0.920686895158611,0.825342660194184,0.0953442349644276,77.8692807969689,NA,"XR_004940051.1",-7999,FALSE,"Gm22210"
"chr2",26933547,26933641,95,19,0.0587460209925354,0.0836984560523275,-0.0249524350597921,-77.866014926759,NA,"XR_374183.5",6857,FALSE,"Gm13398"
"chr11",46437566,46437645,80,14,0.0599139344223364,0.0877036781282921,-0.0277897437059556,-77.8643059356591,NA,"Gm12171",-9137,FALSE,NA
"chr14",101581605,101581671,67,14,0.928321674321179,0.833219114394759,0.0951025599264196,77.8634032759959,"exon","Hspd1-ps5",682,TRUE,NA
"chr5",23707270,23707339,70,9,0.967202261752321,0.929715453745541,0.0374868080067799,77.8577984634686,"exon","NM_001407523.1",16412,TRUE,NA
"chr2",161394417,161394498,82,12,0.695607468698246,0.802418799848958,-0.106811331150712,-77.8573186372907,"intron","Gm11449",-69388,TRUE,NA
"chr10",18319307,18319390,84,14,0.0468418158569459,0.0737040428077918,-0.0268622269508458,-77.8306152557732,"intron","XM_036155733.1",12181,TRUE,"Nhsl1"
"chr7",37771927,37771985,59,15,0.0631119256480032,0.0872583889378224,-0.0241464632898193,-77.7554384904389,"intron","XR_001778086.2",2632,TRUE,"Gm30771"
"chr2",106641963,106642047,85,10,0.934118274392452,0.907646666925533,0.0264716074669193,77.7525124555538,"intron","XR_004941181.1",2285,TRUE,"Gm22813"
"chr13",56221425,56221628,204,13,0.114198854643437,0.17011098398867,-0.0559121293452328,-77.7411072994285,"exon","Gm47072",-43049,TRUE,NA
"chr1",191097889,191097960,72,16,0.0659763629778573,0.0899506045269025,-0.0239742415490453,-77.6941816233651,"intron","Rab11b-ps1",-22853,TRUE,NA
"chr18",36760082,36760214,133,13,0.0891461524523925,0.156792287368714,-0.067646134916321,-77.6809244769174,"intron","Gm6542",17142,TRUE,NA
"chr10",9900428,9900492,65,12,0.0404053338607573,0.063904802959222,-0.0234994690984648,-77.6647224899327,"intron","XR_003948829.1",48739,TRUE,"Gm28905"
"chr7",5061520,5061658,139,16,0.0659046254668835,0.0938862780696762,-0.0279816526027927,-77.6008676895685,NA,"NR_166619.1",-1406,TRUE,"Gm15510"
"chr17",3552118,3552247,130,14,0.94884374497314,0.882060594754444,0.066783150218696,77.5711648529085,"intron","XM_006523233.3",11399,TRUE,"Tiam2"
"chr11",69965267,69965389,123,10,0.128970357681312,0.182662365518351,-0.0536920078370391,-77.5635549125016,NA,"XR_390235.3",-15015,FALSE,"Gm32946"
"chr2",164497696,164500462,2767,22,0.240091724916443,0.257816035480975,-0.0177243105645322,-77.5340824276811,NA,"XM_006499984.4",0,TRUE,"Wfdc9"
"chr12",16800634,16800707,74,21,0.0533062496651093,0.0750594576879206,-0.0217532080228114,-77.5067295486862,"intron","XM_006515095.3",2630,TRUE,"Greb1"
"chr16",23107833,23107914,82,13,0.0483380997402059,0.0806307659989643,-0.0322926662587585,-77.4922453251836,NA,"NM_001252506.1",-1306,TRUE,"St6gal1"
"chrX",151169874,151169941,68,12,0.0717356584874059,0.130124550338522,-0.0583888918511163,-77.4879194889769,"intron","NR_045452.1",17852,TRUE,"3010001F23Rik"
"chr15",103305024,103305116,93,19,0.0905499051712031,0.132291495558512,-0.0417415903873089,-77.4307630687795,NA,"NM_010577.4",-29807,FALSE,"Itga5"
"chr8",4368025,4368080,56,10,0.937442032701927,0.85289327201218,0.0845487606897464,77.4256153574676,"intron","XM_030243301.2",3187,TRUE,"Elavl1"
"chr5",115103552,115103616,65,9,0.931035866310062,0.872365516453511,0.0586703498565512,77.3974478224287,NA,"XM_011248192.2",-774,TRUE,"Hnf1a"
"chr1",171499957,171503414,3458,16,0.0978900837848208,0.120016744626777,-0.0221266608419558,-77.3971230220957,NA,"XM_006496637.4",-5575,FALSE,"Cd48"
"chr5",25581295,25581401,107,15,0.935653073824526,0.905099219721431,0.0305538541030952,77.3931793352198,"intron","Hspe1-ps3",-15164,TRUE,NA
"chr17",6655808,6655880,73,16,0.0769924741417449,0.15591965559921,-0.078927181457465,-77.3754311149433,"intron","XM_036160864.1",34394,TRUE,"Gm53261"
"chr1",177659868,177659928,61,12,0.857053871078749,0.800582529569096,0.0564713415096531,77.3613605254408,"intron","XM_017314033.1",-17882,TRUE,"Catspere1"
"chr4",133011212,133011301,90,15,0.0695426160976161,0.110447723388523,-0.0409051072909071,-77.3477628348235,NA,"NR_110978.1",-6112,FALSE,"Tmem222"
"chr2",164178534,164178622,89,8,0.739114673182541,0.811061231820042,-0.0719465586375015,-77.3388464394638,NA,"NM_009301.2",3851,FALSE,"Svs5"
"chr10",90134997,90135096,100,9,0.943859274108015,0.902713756403895,0.0411455177041199,77.3135129463039,"intron","Gm5780",-164319,TRUE,NA
"chr1",137527088,137527187,100,13,0.943541496543491,0.902464786423887,0.0410767101196039,77.2966985487591,NA,"Gm22727",-134869,FALSE,NA
"chr1",89887665,89887735,71,14,0.925578594804457,0.864382506863891,0.0611960879405655,77.2892916729921,"intron","XR_878372.3",6507,TRUE,"Gm41915"
"chr2",92375149,92375252,104,14,0.127660758487731,0.0855986654315581,0.0420620930561728,77.2505659616911,NA,"XR_374783.5",-3757,FALSE,"Gm13817"
"chr3",5860764,5860825,62,17,0.25373729138103,0.223379630063103,0.0303576613179266,77.2463766803649,NA,"Gm8797",44813,FALSE,NA
"chr1",47181387,47181492,106,11,0.890089453952844,0.826576971760643,0.0635124821922014,77.166098762401,NA,"XR_865414.3",-109530,FALSE,"Gm39638"
"chr5",28166935,28166992,58,16,0.079629691590534,0.112861092597281,-0.0332314010067469,-77.1658771788549,"intron","NR_165653.1",9903,TRUE,"Gm17695"
"chr15",101231601,101231657,57,17,0.920765346826237,0.876761075991831,0.0440042708344065,77.1460875194403,NA,"XR_003951580.2",-14984,FALSE,"Gm52200"
"chr11",119090280,119090363,84,12,0.0890282942994469,0.150889631977942,-0.0618613376784949,-77.1365664657642,"intron","XR_389225.4",7505,TRUE,"Gm36111"
"chr8",111536242,111536323,82,13,0.0403001295436739,0.061029015686691,-0.0207288861430171,-77.1066431675657,NA,"XM_030243838.2",-3664,FALSE,"Il34"
"chr18",23039368,23039466,99,16,0.0622401524744205,0.105268787565106,-0.0430286350906855,-77.0560377888578,"intron","NM_001161483.1",132255,TRUE,"Nol4"
"chr15",35296974,35297051,78,12,0.0928638807342051,0.15188731155855,-0.0590234308243446,-77.0127684249514,NA,"XR_004938784.1",451,TRUE,"Osr2"
"chr7",116792390,116792447,58,10,0.883928200344273,0.832241700347752,0.0516864999965208,76.9565912287612,NA,"XR_869893.1",-35406,FALSE,"Gm39075"
"chr17",51831761,51831815,55,14,0.0742904162196239,0.0982326598999027,-0.0239422436802788,-76.9528950025019,NA,"XR_385640.3",10115,FALSE,"Gm31143"
"chr11",99337556,99337753,198,11,0.884486726720407,0.821894982231481,0.0625917444889258,76.9270484035431,NA,"NM_023256.2",-8578,FALSE,"Krt20"
"chr7",102250720,102250804,85,18,0.0663938787727657,0.0926403735609167,-0.0262464947881511,-76.886427390369,NA,"NM_147102.2",-2759,FALSE,"Olfr552"
"chr5",67846658,67846827,170,10,0.0820111852580371,0.204201090021897,-0.12218990476386,-76.8655092653788,"intron","XR_001784868.2",13490,TRUE,"Gm46914"
"chr17",32162704,32162770,67,12,0.148373190578851,0.214755855419389,-0.0663826648405382,-76.865084401923,NA,"XR_385538.4",31165,FALSE,"Gm30571"
"chr11",116677543,116677595,53,9,0.905586394431031,0.866572557432358,0.0390138369986739,76.8500092561896,NA,"NM_011371.2",-11211,FALSE,"St6galnac1"
"chr18",76925538,76925648,111,15,0.941921238959302,0.907294192721013,0.0346270462382897,76.8488897216527,NA,"XM_006526436.3",-8780,FALSE,"Skor2"
"chr5",142872179,142872346,168,17,0.909378994490187,0.838609356695345,0.0707696377948418,76.8241745501429,"exon","XM_036165103.1",8625,TRUE,"Fbxl18"
"chr5",140321704,140321772,69,15,0.0542870322256285,0.0790978010438203,-0.0248107688181919,-76.819361330869,"intron","NM_001356584.2",4047,TRUE,"Nudt1"
"chrX",38564795,38564848,54,12,0.0548840269570737,0.0770069600031769,-0.0221229330461032,-76.8135130428676,NA,"NR_175957.1",129654,FALSE,NA
"chr15",58019569,58020321,753,10,0.924354943500512,0.885120743785469,0.039234199715043,76.7729499182924,"intron","XR_875355.3",-9203,TRUE,"Gm36112"
"chr2",118922496,118922550,55,8,0.956381694637976,0.900864646860613,0.0555170477773632,76.7713063876921,"intron","NM_011234.5",-20745,TRUE,"Rad51"
"chr16",36199486,36199615,130,14,0.688501690005665,0.630864047940399,0.0576376420652663,76.7683060977762,NA,"XR_004939448.1",-6937,FALSE,"Gm24218"
"chr1",140302623,140303327,705,15,0.921881721612491,0.883654640476038,0.0382270811364529,76.7641017061223,NA,"XM_017320512.2",-55828,TRUE,"Kcnt2"
"chr5",124783834,124783969,136,16,0.759483045899244,0.847752649259277,-0.0882696033600331,-76.7444252966875,NA,"NM_011596.5",16719,TRUE,"Atp6v0a2"
"chr8",13288219,13288357,139,10,0.0700790637323871,0.121678005096693,-0.0515989413643061,-76.719759527284,"intron","XM_036154454.1",-10703,TRUE,"Gm34595"
